RECEITA,Ingredients,URL SITE,YOUTUBE
Sopa De Tomate E Pimento Assados Com Ovo Escalfado ,"5 Tomates grandes, Azeite q.b., 4 Ramos de alecrim fresco, 1 Cebola Roxa, 2 Pimentos Vermelhos, 5 dentes de Alho, Vinagre balsâmico q.b., Sal q.b., Pimenta q.b., 2 Chávenas de caldo de galinha, Ovos q.b., 1 Colher de Chá de Paprika, 1 colher de sopa de mel, 1 Pitada de pimenta caiena",https://www.24kitchen.pt/receita/sopa-de-tomate-e-pimentos-assados-com-ovo-escalfado,
Salada De Quinoa Vermelha E Salmão Selvagem ,"1 Chávena de quinoa vermelha, 2 Chávenas de água, Sal q.b., Pimenta q.b., Limão q.b., 1 Folha de Louro, 1/2 Cabeça de brócolos, 1 Lombo de salmão selvagem, 1/3 Chávena de amêndoas laminadas, 2/3 Cabeça de funcho, 1 Laranja, 1 Abacate maduro, Rebentos de amaranto q.b.",https://www.24kitchen.pt/receita/salada-de-quinoa-vermelha-e-salmao-selvagem,
Panacotta De Matcha E Mel ,"3 C. de Chá Rasas de Gelatina em Pó, 1/4 de Chávena de Água, 200ml de Leite, 400ml de Natas, 1 Vagem de Baunilha, 1 C. de Sopa Rasa de Matcha, 2 C. de Sopa de Água, 5 C. de Sopa de Mel, Pólen q.b., Mel q.b.",https://www.24kitchen.pt/receita/panacotta-de-matcha-e-mel,
Sangria De Espumante Com Pêssego E Alecrim,"5  C. de Sopa de Compota de Pêssego, Alecrim q.b., 1 Garrafa de Espumante, 1 Pau de Canela, 1 Pêssego",https://www.24kitchen.pt/receita/sangria-de-espumante-com-pessego-e-alecrim,
Pimentos Padron Recheados ,"1 Embalagem de pimentos padron, 100 g Bacon em Fatias, 1 Embalagem de queijo creme de ervas, Palitos",https://www.24kitchen.pt/receita/pimentos-padron-recheados,
Cheesecake De Chocolate Branco ,"200g de Chocolate Branco, 1 C. de Sopa de Manteiga, 240g de Queijo Creme, 6 Ovos M/L, 1 Pitada de Sal, Água q.b., Açúcar em Pó q.b., Papel Vegetal, Papel de Alumínio, Forma com 20cm de Diâmetro",https://www.24kitchen.pt/receita/cheesecake-de-chocolate-branco,
Torradinhas De Requeijão Aromático ,"4 Fatias de Pão Saloio, 4 colheres de sopa de azeite, 3 raminhos de alecrim, 1 requeijão, 12 tomates cherry maduros, 1/2 dente de alho, Pimenta branca q.b.p",https://www.24kitchen.pt/receita/torradinhas-de-requeijao-aromatico,
Macarrão Na Pressão ,"100 g Bacon, Azeite q.b., 1 cebola, 1 folha de Louro, 1 dente de Alho, 2 colheres de chá de massa de pimentão, 250 g carne de vaca picada, 250 g carne de porco picada, Sal q.b., Pimenta q.b., 200 ml polpa de tomate, 300 ml pesto, 400 g macarrão largo, 1L Água quente, Queijo parmesão q.b., Folhas de manjericão q.b., Raspa de limão q.b.",https://www.24kitchen.pt/receita/macarrao-na-pressao,
Bolo De Chocolate Simples ,"Para o bolo:, 375 g chocolate de leite, 3 colheres de sopa de manteiga com sal, 6 ovos M à temperatura ambiente, 1 colher de chá de extrato de baunilha, Para a cobertura:, 200 ml leite condensado, 100 g chocolate",https://www.24kitchen.pt/receita/bolo-de-chocolate,
Pão Naan Com Manteiga De Alho E Coentros ,"1 iogurte natural, 125 ML água morna, 1 colher de chá de açúcar, 6 G fermento de padeiro seco, 2 chávenas de farinha de trigo sem fermento, 1 colher de chá rasa de sal, 1 colher de sopa de azeite, Óleo q.b., 1 dente de alho, 1/2 molho de coentros, 3 colheres de sopa de manteiga com sal",https://www.24kitchen.pt/receita/pao-naan-com-manteiga-de-alho-e-coentros,
Tikka Masala De Borrego ,"700 g carne de borrego, 1 iogurte natural, 2 colheres de sopa de kashmiri, 1 colher de sopa de curcuma em pó, 1 polegar de gengibre, 4 dentes de alho picados, Sal, 2 colheres de sopa de ghee, 1 colher de sopa de garam masala, 1 colher de sopa de cominhos, 1 colher de sopa de sementes de mostarda, 3 bagas de cardamomo, 2 cabeças de cravinho, 1 pau de canela, 1 cebola, 2 folhas de louro, 2 malaguetas, 1 lata de tomate pelado, 3 colheres de sopa de tomate concentrado, 1/2 molho de coentros, 1 chávena de arroz basmati, Sumo de limão q.b., 1 colher de café de erva doce, Iogurte natural q.b.",https://www.24kitchen.pt/receita/tikka-masala-de-borrego,
"Lassi De Manga, Amêndoa E Pistacho ","1/2 Chávena de amêndoas hidratadas, 4 Iogurtes Gregos, 1 Chávena de leite gordo, 1 Manga madura, 5 Tâmaras medjol, 2 Bagas de cardamomo, Pistachos q.b.",https://www.24kitchen.pt/receita/lassi-de-manga-amendoa-e-pistacho,
Queijo Vegan De Cajú,"1 chávena de cajús crus, 1 pitada de alho em pó, 3 colheres de sopa de levedura de cerveja, 1 colher de sopa de vinagre, 1 colher de chá rasa de sal, 1/2 chávena de água filtrada, 3 colheres de sopa de polvilho doce, Azeite q.b., Orégãos q.b.",https://www.24kitchen.pt/receita/queijo-vegan-de-caju,
Hambúrguer Vegan De Lentilhas ,"1/2 chávena de lentilhas castanhas, 1 chávena e meia de água, 2 ramos de tomilho, 1 folha de louro, Sal q.b., Azeite q.b., 2 chalotas, 100 g cogumelos castanhos, 1 dente de alho, 1/2 beringela, Pimenta q.b., 1/2 chávena de nozes, 1/2 chávena de flocos de aveia, 1 colher e meia de sopa de molho inglês, 5 pães vegetarianos de hambúrguer, 2 tomates maduros, Ketchup vegan q.b., Mostarda vegan q.b., Agrião q.b.",https://www.24kitchen.pt/receita/hamburguer-vegan-de-lentilhas,
Brigadeiro De Leite Condensado De Côco ,"400 ml creme de côco, 200g açucar mascavado, 1 colher de chá rasa de bicarbonato de sódio, 1 colher de chá de extrato de baunilha, 250g chocolate vegan meio amargo, Côco ralado q.b.",https://www.24kitchen.pt/receita/brigadeiro-de-leite-condensado-de-coco,
Terrina De Porco Fumado ,"1/2 cabeça de porco fumada, 1 cenoura, 1 cebola, 4 pés de salsa, 1 folha de Louro, 1 cabeça de cravinho, 1 colher de chá de grãos de pimenta, 1 colher de chá de sementes de coentros, 3 bagas de zimbro, 750 ml vinho branco, 750 ml água",https://www.24kitchen.pt/receita/terrina-de-porco-fumado,
Magret De Pato Com Risotto De Espargos E Maçã Verde ,"2 peitos de pato médios, Sal q.b., 750 ml caldo de legumes, 1 molho de espargos, 3 colheres de sopa da gordura do pato, 2 colheres de sopa de manteiga, 2 chalotas, 1 dente de alho, 1 chávena de arroz arbório, 200 ml vinho branco, Pimenta branca q.b., 1 maçã verde, Queijo parmesão q.b., Raspa de limão q.b.",https://www.24kitchen.pt/receita/magret-de-pato-com-risotto-de-espargos-e-maca-verde,
Gelado De Roquefort E Praliné De Nozes ,"2 chávenas de natas, 1 chávena de leite de cabra, 1 colher de chá de extrato de baunilha, 4 ovos L, 1/2 chávena de açúcar, 100g de queijo azul (à temperatura ambiente), Para o Praliné:, 1/2 chávema de açúcar fino, 2 colheres de sopa de água, 1 colher de sopa de manteiga, 1 chávena de miolo de noz, Canela q.b.",https://www.24kitchen.pt/receita/gelado-de-roquefort-e-praline-de-nozes,
Gaspacho Amarelo De Ananás Dos Açores ,"1/2 Ananás dos açores, 1 Chávena e 1/2 de tomate cherry amarelo, 1 Pimento Amarelo, 1 pepino médio, 1 Pé de cebolo, Hortelã q.b., Coentros q.b., Sal e pimenta q.b., 2 c. de sopa de vinagre, 3 c. de sopa de azeite, 1/3 Chávena de molho agridoces tailandês, Água e gelo q.b., Presunto q.b.",https://www.24kitchen.pt/receita/gaspacho-amarelo-de-ananas-dos-acores,
Açorda De Sapateira,"1 kg sapateira, 2 L água, 2 colher de sopa de sal, 1/2 cebola, 1 folha de louro, 1 pão alentejano duro, Azeite q.b., 5 dentes de alho, 1 piri-piri seco, Coentros q.b., 3 colheres de sopa de concentrado de tomate, Pimenta q.b., 2 gemas de ovo M/L, 1 limão",https://www.24kitchen.pt/receita/acorda-de-sapateira,
Cones De Tortilla Com Manga E Gelado ,"1 kg sapateira, 2 L água, 2 colher de sopa de sal, 1/2 cebola, 1 folha de louro, 1 pão alentejano duro, Azeite q.b., 5 dentes de alho, 1 piri-piri seco, Coentros q.b., 3 colheres de sopa de concentrado de tomate, Pimenta q.b., 2 gemas de ovo M/L, 1 limão",https://www.24kitchen.pt/receita/acorda-de-sapateira,
Pão Com Linguiça Picante ,"6g fermento de padeiro seco, 500g farinha de trigo (com alto teor em proteína), 1 colher de chá de sal fino, 400 ml água morna, 5 linguiças picantes",https://www.24kitchen.pt/receita/pao-com-linguica-picante,
Donuts De Maçã ,"1 ovo M/L, 1/4 chávena de açúcar, 1/4 chávena de leite gordo, 1/4 chávena de iogurte natural, 1 colher de chá de extrato de baunilha, 3/4 chávena de farinha de trigo com fermento, 1 colher de café de bicarbonato, 4 maçãs, 1/2 chávena de açúcar, 1 colher de chá rasa de canela",https://www.24kitchen.pt/receita/donuts-de-maca,
Caramelos Salgados ,"4 colheres de sopa de água, 180 g xarope de açúcar, 200 g açúcar, 60 g manteiga, 200 ml natas, 1 colher de chá de sal, Flor de sal q.b.",https://www.24kitchen.pt/receita/caramelos-salgados,
Brownie de Chocolate e Nozes Pecan,"150g de pepitas de Chocolate 55%, 110g Manteiga sem sal, 3un Ovos L, 110g Açúcar, 45g Farinha peneirada, 30g Cacau em pó peneirado, 3g Bicarbonato de sódio, 70g Nozes pecan, Natas batidas para finalizar (100g de natas 35% + 20g de açúcar em pó), Açúcar em pó q.b. (decoração)",https://www.24kitchen.pt/receita/brownie-de-chocolate-nozes-pecan,https://www.youtube.com/watch?v=Ykr0ch9fsXQ
"Mousse de Leite Condensado cozido, banana caramelizada e amendoins salgados","Mousse de leite condensado cozido:, 3 gemas de um ovo L, 15g Açúcar Branco, 1un Lata de leite condensado cozido (397g), 2un Folhas de gelatina, 10g Brandy, 250g Natas, 35% batidas, Banana caramelizada:, 3un Bananas, 50g Manteiga sem sal, 50g Açúcar (25g + 25g), 1un Sumo de laranja, 1un Sumo de limão, Amendoins salgados:, 25g Açúcar, 25ml Água, 100g Amendoins torrados, 10g Manteiga sem sal, 5g Flor de sal",https://www.24kitchen.pt/receita/mousse-leite-condensado-banana-caramelizada-amendoins-salgados,https://www.youtube.com/watch?v=LoTy-gQh_QY
Pipocas com Chocolate,"Pipocas Caramelizadas:, 50g Milho para pipocas, 10g Óleo de girassol, 75g Açúcar, 35ml Água, Crocante de Pipocas Caramelizadas e Chocolate:, 200g de pepitas de Chocolate negro 55%, 10g Óleo de avelã (ou de outro fruto seco)",https://www.24kitchen.pt/receita/pipocas-com-chocolate,https://www.youtube.com/watch?v=OPvmN2JvcgU
Bolo de Avelã e Caramelo Cremoso,"Caramelo cremoso:, 140g Açúcar, 120g Natas, 35% de gordura, 60g Leite condensado, 1un Vagem baunilha, 160g Manteiga sem sal, 2g Flor de sal, Avelãs Cristalizadas:, 100g Avelã tostada, 25g Açúcar, 25ml Água, Bolo de Avelã:, 1un Ovo L, 2 gemas de um ovo L, 75g Açúcar, 120g Farinha de avelã, 30g Farinha, 55g Manteiga sem sal derretida, 2 claras, 60g Açúcar",https://www.24kitchen.pt/receita/bolo-de-avela-caramelo-cremoso,https://www.youtube.com/watch?v=IzPYU5GRbws
"Bolo de Iogurte, Sementes de Papoila e Calda de Lima","Caldo de Lima:, 200ml Água, 100g Açúcar, 1un Raspa de lima, Bolo de Iogurte e Sementes de Papoila:, 3 Ovos L, 250g Açúcar, 90g Iogurte natural (sólido), 90ml Óleo de girassol, 175g Farinha, 7g, Fermento em pó, 50g Sementes de papoila, Raspa de 1 lima, Sementes de Papoila q.b.",https://www.24kitchen.pt/receita/bolo-de-iogurte-sementes-de-papoila-e-calda-de-lima,https://www.youtube.com/watch?v=jnLeyw3fhu4
Muffins Crocantes de Amêndoa e Frutos Vermelhos,"Crumble de Amêndoa:, 100g Manteiga sem sal, à temperatura ambiente, 100g Açúcar mascavado claro, 100g Farinha de amêndoa, 100g Farinha, 1 Raspa de limão, 5g Flor de sal, Muffins de Frutos Vermelhos:, 115g Farinha, 7g Fermento em pó, 160g Açúcar mascavado, 80g Leite meio-gordo, 50g Manteiga, 1un Raspa de limão, 1 Ovo L, 80g Mistura de frutos vermelhos, 60g frutos vermelhos frescos (decoração), Açúcar em pó q.b. (decoração)",https://www.24kitchen.pt/receita/muffins-crocantes-de-amendoa-e-frutos-vermelhos,https://www.youtube.com/watch?v=a94rWeAWeOw
Farófas com Molho de Baunilha (sem glúten),"Farófias:, 3 claras, 100g Açúcar, 800g leite meio-gordo, 1un Vagem baunilha, Molho de Baunilha:, 500g de Leite meio-gordo (o restante da cozedura das farófias), 100g Açúcar, 3 gemas de um ovo L, Canela em pó q.b.(decoração)",https://www.24kitchen.pt/receita/farofias-com-molho-de-baunilha,https://www.youtube.com/watch?v=wU73G57e3Tw
"Pavlova de frutos Vermelhos, Nata e VInagre Balsâmico (sem glúten)","Merengue para a Pavlova:, 3 claras, 150g Açúcar, 15g Amido de milho, 5g Vinagre de vinho branco, Redução de Vinagre Balsâmico:, 75g Vinagre balsâmico, 30g Mel de rosmaninho, Cobertura para a Pavlova:, 150g Natas, 35% de gordura, 30g Açúcar em pó, 1 Raspa de limão, Folhas de hortelã q.b., 200g de Frutos vermelhos vários (decoração)",https://www.24kitchen.pt/receita/pavlova-de-frutos-vermelhos-nata-e-vinagre-balsamico,https://www.youtube.com/watch?v=puNx6cMQMoQ
Tarte de Limão e Lima com Merengue,"Massa Tarte:, 125g Manteiga sem sal, à temperatura ambiente, 75g Açúcar em pó, 1 Ovo S, 175g Farinha, 2g Sal fino, 25g Farinha de amêndoa, Grão de bico cru para cozer tartes q.b., Creme de Limão:, 150g de sumo de limão, 225g Açúcar, 150g Manteiga sem sal, 4 Ovos L, 1un Raspa de limão, 3 Folhas de gelatina, Merengue:, 3 claras de um ovo L, 200g Açúcar, 75ml de água, 1 coco fresco, 1 Lima (decoração)",https://www.24kitchen.pt/receita/tarte-de-limao-e-lima-com-merengue,https://www.youtube.com/watch?v=87op1ylhhH8
"Lollipops de Chocolate, Praliné e Avelãs","Bolo Húmido de Avelã:, 150g Farinha de avelã, 100g Açúcar em pó peneirado, 30g Farinha peneirada, 4 Claras de ovo, 50g Açúcar, Ganache de Chocolate:, 165g Natas, 35% de gordura, 50g Açúcar, 150g Chocolate negro, 55% de cacau, 30g Manteiga sem sal em cubos, Cobertura de Chocolate e Avelã:, 50g Açúcar, 50g Avelã nteira sem pele tostada trituradas em pó, 200g de pepitas de Chocolate de leite derretidas, 40g Óleo de avelã ou amêndoa",https://www.24kitchen.pt/receita/lollipops-de-chocolate-praline-avelas,https://www.youtube.com/watch?v=C0QbmN2n5z0
Marshmallow de Maracujá e Coco (sem glúten e sem lactose),"3 claras (de 1 ovo S), 250g Açúcar, 100g Polpa de maracujá, 9un Folhas de gelatina, 200g cocô ralado",https://www.24kitchen.pt/receita/marshmallow-de-maracuja-coco,https://www.youtube.com/watch?v=5Wf4PGUapMU
Trufas de Chocolate Belga (sem glúten),"100g Manteiga sem sal, à temperatura ambiente e em cubos, 20g Açúcar em pó, 150g de pepitas Chocolate de leite, 15g Licor, 300g de pepitas de chocolate Negro (55% de cacau) derretido, 200g Cacau em pó",https://www.24kitchen.pt/receita/trufas-de-chocolate-belga,https://www.youtube.com/watch?v=LEP-xlt-MFI
Gaspacho Doce de Tomate e Framboesa com Croutons de Iogurte,"Bolo de Iogurte:, 45g Iogurte Natural, 100g Açúcar, 70g Farinha, 1un Ovo L, 40g Óleo de girassol, 3g Fermento em pó, Gaspacho de Tomate e Framboesa:, 370g Tomate maduro, 200g Framboesas frescas, 70g Pepino, 50g Amêndoa inteira sem pele, 50g Açúcar, Framboesas frescas q.b. (decoração)",https://www.24kitchen.pt/receita/gaspacho-doce-de-tomate-e-framboesa-com-croutons-de-iogurte,https://www.youtube.com/watch?v=IhcfnoKKkeg
"Gelatina de Tangerina, Salada de Frutas e Granizado de Hortelã (sem glúten e vegan)","Granizado de Hortelã:, 500ml Água, 80g Açúcar, 50g Rum branco, 25g Hortelã, Gelatina de Tangerina:, 250g Sumo de tangerina, 25g Açúcar, 2g Ágar-ágar, Salada de frutas:, 50g Açúcar, 50ml água, 1un Pau de canela, 1un Vagem baunilha, 2un Kiwi, 1/2un Manga, 1un Maçã, Pink Lady, ½ un Ananás, 1 un Maracujá, Folhas de hortelã q.b.",https://www.24kitchen.pt/receita/gelatina-tangerina-salada-de-frutas-granizado-de-hortela,https://www.youtube.com/watch?v=01e-JT6-BGc
Limão e Mirtilos em Bolo e Mousse,"Bolo de Limão e Mirtilos:, 3un Ovos L, 200g Açúcar, 1 pitada de Sal, 90g Natas com 35% de gordura, 1un Raspa limão, 175g Farinha, 12g Fermento em pó, 60g Manteiga sem sal, derretida, 30g Rum escuro, 125g Mirtilos frescos, Mousse de Limão:, 120g Sumo limão, 4un Folhas gelatina demolhadas, 90g Açúcar, 25ml Água, 2 claras, 250g Natas 35% batidas, 70g Mirtilos frescos (Decoração), Açúcar em pó q.b.",https://www.24kitchen.pt/receita/limao-e-mirtilos-em-bolo-e-mousse,https://www.youtube.com/watch?v=bPNRoU3x6a0
French Toast com Banana e Laranja,"½ Pão de forma com 2 dias, 4un Ovos L, 100g Leite meio-, gordo, 100g Natas 35%, 1un Raspa de Laranja, 50g Manteiga sem sal, 1un Sumo de Laranja, 25g Maple syrup (ou xarope de ácer), 2un Bananas, 1 Laranja inteira (decoração)",https://www.24kitchen.pt/receita/french-toast-com-bananas-laranja,https://www.youtube.com/watch?v=FoXAwPSSGDY
Panquecas com Molho de Chocolate,"Massa de Panquecas:, 150g Farinha, 8g Fermento em pó, 1g Bicarbonato de sódio, 2g Sal fino, 30g Açúcar, 1un Raspa de limão, 230g Leite meio-gordo, 2un Ovos S, 40g Manteiga sem sal derretida, Manteiga para untar a frigideira q.b., Framboesas frescas q.b., Molho de Chocolate:, 150g Leite meio-gordo, 100g Natas 35%, 200g de pepitas de Chocolate negro",https://www.24kitchen.pt/receita/panquecas-com-molho-de-chocolate,https://www.youtube.com/watch?v=G2SH3bTdMN8
Tropezienne com Creme de Baunilha,"Para a Massa Brioche:, 40g Leite meio gordo, 10g Fermento de padeiro, 360g Farinha, 3un Ovos L, 25g Açúcar, 7g Sal fino, 175g Manteiga sem sal (em cubos), à temperatura ambiente, 1 Ovo, 40g Leite meio gordo para pincelar, Creme de Baunilha:, 500g Leite meio gordo, 2 Vagens de baunilha, 100g Açúcar, 5 gemas de um ovo L, 40g Amido de milho, 50g Manteiga sem sal, 250g Natas batidas, 35% de gordura",https://www.24kitchen.pt/receita/tropezienne-com-creme-de-baunilha,https://www.youtube.com/watch?v=ARJ0W1hIIJY
"Bolo de Banana, Ananás e Mousse de Manga","Ananás com Lima:, 1/2 Ananás, 1un Raspa de lima, 100ml de água, 50g Açúcar, 2 limas (decoração), Bolo de Banana:, 100g Banana, 65g Açúcar, 75g Leite meio gordo, 2 Ovos, tamanho S, 25g Óleo de girassol, 100g Farinha peneirada, 3g Fermento em pó, 3g Bicarbonato de sódio, 3g Sal fino, Mousse de Manga:, 200g Polpa de manga, 3,5un Folhas de gelatina, 2 claras de um ovo S, 20g Açúcar, 300g de Natas batidas, 35% de gordura",https://www.24kitchen.pt/receita/bolo-de-banana-ananas-e-mousse-de-manga,https://www.youtube.com/watch?v=UCuqgw2xAwg
"Bolo de Pistácio, Guacamole Doce e Granizado de Manjericão","Para o Granizado de manjericão:, 500ml de Água, 80g Açúcar, 50g de Gin, 25g Manjericão, Para o Bolo de pistácio:, 95g Manteiga sem sal, à temperatura ambiente em cubos, 30g Pasta de pistácio, 125g Açúcar, 2 Ovos L, 95g Farinha, 30g Farinha de pistácio, 3g Sal fino, Para o Guacamole doce:, 100ml Água, 75g Açúcar, 250g Abacate bem maduro, 15g Sumo de lima, 1 Raspa de lima, 4g Coentros bem picados, 1un Caroço de abacate, 1 lima (decoração), Pistáchios inteiros sem pele q.b., Folhas de manjericão q.b.",https://www.24kitchen.pt/receita/bolo-de-pistacio-guacamole-doce-e-granizado-de-manjericao,https://www.youtube.com/watch?v=fEIh5HM_f2E
"Red Velvet, Creme de Framboesa e Queijo Creme","Creme de Framboesa:, 150g Polpa de framboesa, 80g Açúcar, 1un Ovo, tamanho L, 2 gemas, 2un Folhas de gelatina (já demolhadas), 90g Manteiga sem sal, fria e em cubos, Red Velvet Cake:, 150g Açúcar, 75g Manteiga sem sal, à temperatura ambiente e cortada em cubos, 1 Ovo, tamanho L, 115g Farinha, 2,5g Fermento em pó, 2,5g Sal fino, 15g Cacau em pó, 2,5g Vinagre de vinho branco, 125g Buttermilk (leitelho), 10g Corante vermelho liquido, 150g Queijo Creme, Framboesas frescas q.b. (decoração), Açúcar em pó q.b.(decoração)",https://www.24kitchen.pt/receita/red-velvet-creme-de-framboesa-e-queijo-creme,https://www.youtube.com/watch?v=JWtVkhPOl3o
"Bolo Fofo de Queijo Fresco, Gel de Alperce e Mousse de Chocolate Branco","Mousse de Chocolate Branco:, 100g Leite meio gordo, 200g de pepitas de Chocolate branco, 3un Folhas de gelatina, 300g Natas, 35% de gordura, Gel de Alperce:, 200g Puré de alperce, 25g Açúcar, 2g Agar-agar, Bolo Fofo de Queijo Fresco:, 50g Natas, 35% de gordura, 240g Queijo fresco batido, 4 gemas, 3 claras, 60g Açúcar, 25g Amido de milho peneirado, 20g Farinha peneirada, Alperces Frescos ou secos q.b. (para decorar), Chocolate branco (1 pedaço para ralar) q.b.",https://www.24kitchen.pt/receita/bolo-fofo-de-queijo-fresco-gel-de-alperce-e-mousse-de-chocolate-branco,https://www.youtube.com/watch?v=oUqGJ6sH8vc
Charlotte de morangos com Lúcia Lima e Bavaroise de Baunilha,"Biscuit cuillere (Palitos de La Reine):, 5 gemas, 100g Açúcar, 5 claras, 70g Açúcar, 170g Farinha peneirada, Açúcar em pó q.b., Bavaroise de Baunilha:, 500g Leite meio gordo, 1un Vagem baunilha, 130g Açúcar, 5 gemas, 6un Folhas de gelatina demolhada, 250g Natas batidas, Morangos Frescos q.b. (Decoração), Compota de morangos e Lúcia Lima:, 250g Morangos em metades, 75g Açúcar, 3g pectina de fruta, 1un Saqueta de chá de lúcia lima",https://www.24kitchen.pt/receita/charlotte-de-morangos-com-lucia-lima-e-bavaroise-de-baunilha,https://www.youtube.com/watch?v=1vxIgQZrR_o
Clafoutis de Mirtilos e Earl Grey,"125g Natas, 2 saquetas de chá Earl Grey, 3 claras de um ovo S, 100g Açúcar, 3 gemas, de 1 ovo S, 100g Manteiga sem sal, 50g Farinha de amêndoa, 75g de Farinha, 125g Mirtilos, 75g açúcar demerara, Mirtilos Frescos q.b., Açúcar em pó q.b.",https://www.24kitchen.pt/receita/clafoutis-de-mirtilos-e-earl-grey,https://www.youtube.com/watch?v=HgEnAYlEMuM
"Financier de Pistácio, Creme de Mascarpone e Amoras","Para o Financier de Pistácio e Amoras:, 50g Farinha de Amêndoa, 25g Farinha de Pistácio, 150g Açúcar em Pó, 65g Farinha, 4 Claras, tamanho ovo L, 125g Manteiga sem Sal, 25g Pasta de Pistácio, 100g Amoras Frescas, Para o Creme de Mascarpone:, 250g Mascarpone, 100g Natas 35%, 50g Açúcar em Pó, Amoras Frescas Qb, Pistácio Inteiro sem casca Qb",https://www.24kitchen.pt/receita/financier-de-pistacio-creme-de-mascarpone-e-amoras,https://www.youtube.com/watch?v=OPZTf2-7kfQ
"Maçã Assada, Granola e Xarope de Vinho do Porto (sem glúten e sem lactose)","Para a Maçã Assada:, 4 un. Maçã Golden, 4 un. Pau de Canela, 75g Vinho do Porto, 75g Açúcar, Para a Granola:, 30g Mel de Rosmaninho, 50g Açúcar Mascavado Escuro, 15ml Água, 50g Flocos de Aveia, 60g Amêndoa Laminada, 30g Amêndoa em pó, 3g Quatro Especiarias, 25g Alperce Seco, 25g Nozes Picadas grosseiramente, Para o Xarope de Vinho do Porto:, 150g Vinho do Porto, 40g Açúcar, Açúcar em Pó Qb",https://www.24kitchen.pt/receita/maca-assada-granola-xarope-de-vinho-do-porto-sem-gluten-sem-lactose,https://www.youtube.com/watch?v=gH7M1IzsX38
Papos de Anjo com Calda de Laranja e Poejo,"Para os Papos de Anjo:, 5 Ovos, Para a Calda de Laranja e Poejo:, 400g Açúcar, 300ml Água, 15g Poejo (fresco), 2 un. Casca de laranja, Raspa de lima Qb",https://www.24kitchen.pt/receita/papos-de-anjo-com-calda-de-laranja-e-poejo,https://www.youtube.com/watch?v=2xEOC2Ye3S4
"Creme Queimado de Baunilha, Lichias e Bolo de Framboesa","Para o Creme Queimado de Baunilha:, 125g Leite meio-gordo, 125g Natas, 35% de gordura, 1/2 Vagem de baunilha, 3 Gemas, 45g Açúcar, 10g de Amido de Milho, Açúcar demerara claro Qb (para queimar o creme), Para o Bolo de Framboesa:, 2 Gemas de um ovo, L, 40g AÇúcar, 75g Polpa de framboesa, 75g Amêndoa em pó, 25g Farinha, 1,5g Sal fino, 15g Amido de Milho, 2 Claras de 1 Ovo L, 50g de Açúcar, Lichias Qb, Framboesas frescas Qb (decoração), Açúcar demerara Qb",https://www.24kitchen.pt/receita/creme-queimado-de-baunilha-lichias-e-bolo-de-framboesa,https://www.youtube.com/watch?v=tvuZhoSXzfg
"Demi-Cuit de Chocolate e Canela, Granizado de Gengibre e Vodka (sem glúten)","Para o Granizado de Gengibre:, 250ml Água, 40g Açúcar, 50ml de Vodka, 25g Gengibre fresco descascado e cortado em fatias finas, Para o Demi-cuit de Chocolate e Canela:, 115g de Pepitas de chocolate negro derretido, 55% de cacau, 100g Manteiga, 4g Canela em Pó, 80g Açúcar, 45g Amido de Milho, 2 Un. ovos L, 1 Gema, de 1 Ovo L",https://www.24kitchen.pt/receita/demi-cuit-de-chocolate-e-canela-granizado-de-gengibre-e-vodka-sem-gluten,https://www.youtube.com/watch?v=i2v-foNhSOU
Panna Cotta de Lima Kaffir com Salada Verde de Maçã e Pistáchios Caramelizados (sem glúten),"Para a Pannacotta de lima kaffir, 125g Natas 35%, 125g Leite meio-gordo, 5g Folhas de lima kaffir (congeladas), 75g Açúcar, 2un Folhas gelatina demolhadas (em água e gelo), Para a Salada de maçã verde:, 1un Maçã Granny Smith em cubos pequeno, 3g Folhas de manjericão, 5g Mel, Folhas de manjericão q.b. (decoração), Para os Pistáchios caramelizados:, 50g Pistáchio sem pele, 13g Água, 13g Açúcar, 5g Manteiga sem sal",https://www.24kitchen.pt/receita/panna-cotta-de-lima-kaffir-com-salada-verde-de-maca-e-pistachio,https://www.youtube.com/watch?v=3zpL0KBuFw8
Bolachas de Chocolate Recheadas (sem glúten),"Para a Massa bolacha de cacau, 250g Manteiga sem sal à temperatura ambiente, 180g Açúcar, 3g Sal fino, 160g Farinha de arroz, 40g Cacau em pó, 15g Amido de milho, 90g Amêndoa em pó, 10g Fermento em pó, 3 ovos (usar 3 gemas de um ovo L, aproximadamente, 30g), Para o Recheio de chocolate, 150g Leite meio-gordo, 170g Nata 35%, 3 gemas, 30g Açúcar, 130g de pepitas de Chocolate 55%",https://www.24kitchen.pt/receita/bolachas-de-chocolate-recheadas-sem-gluten,https://www.youtube.com/watch?v=rhCZ9FR_BL0
